x1          ,x2          ,x3          ,x4          ,c
0.492581967 ,-0.292708032,0.326357712 ,5.66849265  ,class_5
-0.164936912,0.067949894 ,-0.91998091 ,-3.060362039,class_3
1.496391303 ,-1.111290912,1.545588693 ,2.540933325 ,class_3
0.855127011 ,5.070457546 ,-4.362706291,-2.789475209,class_7
0.290621011 ,-0.240650977,0.353869351 ,2.295598752 ,class_2
-0.046425074,-0.263360182,-0.640349088,-0.725096935,class_1
-0.453650228,-1.171510905,0.250191833 ,-1.30210957 ,class_1
-0.784767862,3.112789024 ,-6.93163015 ,1.583691722 ,class_7
-0.012070316,-0.113085107,2.264416521 ,4.095518427 ,class_4
1.912947375 ,3.456929698 ,-0.078431013,-1.944349309,class_4
1.070565762 ,1.495790112 ,1.288481947 ,-4.203192148,class_4
-0.019821284,0.009158458 ,0.204968373 ,0.263199839 ,class_0
1.900368954 ,-3.634002314,0.945467494 ,2.115140045 ,class_4
1.163979547 ,0.474470649 ,1.806460218 ,3.503114829 ,class_4
0.638879415 ,-0.024990377,-0.505961074,-1.721292251,class_1
0.026127716 ,-0.08273517 ,0.772513184 ,-0.257707205,class_0
-0.502761011,-0.273298937,-0.172140823,1.884406298 ,class_1
-3.808988562,1.836240333 ,-2.182994764,-4.142675776,class_6
0.433915483 ,2.028586781 ,-3.595710088,-4.051981072,class_5
-1.371158122,0.79361179  ,-0.611967042,-0.276859768,class_1
-1.775425007,-0.293523963,0.048675698 ,3.426049555 ,class_3
0.953553656 ,1.434289729 ,1.178497188 ,-0.538791974,class_2
-0.283030961,-0.272527845,0.465471164 ,5.729510498 ,class_5
4.141175373 ,-0.126743029,1.716813695 ,-0.732594258,class_4
0.561884807 ,-0.025675027,-0.635129597,-0.295699603,class_0
-0.635633567,0.65368762  ,-0.57267022 ,-0.924386499,class_1
-1.242987839,0.687808407 ,5.525608962 ,-1.415298093,class_5
-0.25335869 ,4.999868134 ,-3.837749961,-1.63328    ,class_6
0.009315217 ,-0.121522595,0.017325926 ,0.051644653 ,class_0
-0.194255806,0.090105241 ,-0.571759895,-0.376381251,class_0
0.154221719 ,-1.328836942,-0.534114041,3.045071827 ,class_3
0.086859868 ,-0.932166883,-0.447892854,0.050224288 ,class_1
-0.119517278,-0.545742582,-1.279485052,1.376383947 ,class_1
0.25309069  ,0.152404328 ,0.098126685 ,1.856692256 ,class_1
-0.700590034,-2.050458329,-0.953605788,6.238423902 ,class_6
0.043650424 ,-0.13629905 ,2.810217803 ,3.572025731 ,class_4
2.148575475 ,0.622960442 ,0.503347484 ,1.514200678 ,class_2
-1.310349678,-0.896516153,-6.309347026,-3.622909863,class_7
-0.357099661,0.359178587 ,1.368683596 ,-3.917686131,class_4
-0.279298045,-0.585474667,-2.699701772,-1.901633293,class_3
-0.288467623,-0.047768068,0.126013972 ,-2.717603749,class_2
0.166105717 ,0.112623861 ,-0.209883457,0.588810682 ,class_0
-4.3099817  ,0.578465898 ,0.996923705 ,-1.380143648,class_4
0.753932857 ,-0.558096459,-0.075752787,0.548372592 ,class_1
-0.132855553,-0.065398439,1.882974856 ,4.085728065 ,class_4
-0.140945413,0.265943069 ,0.037875162 ,0.09553432  ,class_0
-1.808806538,1.932712622 ,-0.312271687,7.491246538 ,class_7
-1.290913173,-0.050306834,0.618502606 ,-2.388806545,class_2
-0.84860637 ,0.616176104 ,-1.031620545,-1.947587698,class_2
0.234088639 ,4.35507377  ,1.50399582  ,-3.964161915,class_6
2.263346572 ,-4.752696265,0.641577942 ,5.326028611 ,class_7
-1.23207496 ,-0.960902481,0.259480697 ,3.787058566 ,class_4
0.352897542 ,1.090613637 ,3.486031643 ,-6.169932385,class_7
0.088296004 ,-0.27431118 ,-0.587265302,2.797777462 ,class_2
0.073370866 ,-0.244169289,-3.821619459,3.59031291  ,class_5
-3.472492501,0.535581856 ,-0.902370923,-0.464725943,class_3
-0.171368434,-0.011675358,0.109254975 ,0.298919274 ,class_0
-0.808210544,-0.155526156,2.029354172 ,6.415831411 ,class_6
1.008787458 ,0.219478856 ,0.419293633 ,0.076457328 ,class_1
-2.537345034,0.440419231 ,3.012002348 ,-4.300517399,class_5
0.616612687 ,0.979226604 ,1.553543445 ,0.833740688 ,class_2
2.83669818  ,-2.415797026,3.219064663 ,-3.45054422 ,class_6
-0.948716329,-0.132635915,0.542399283 ,0.255725209 ,class_1
1.371525919 ,-0.307558779,-1.147973153,4.18732673  ,class_4
-1.569747865,-0.284411136,0.476544786 ,-3.01013932 ,class_3
0.253646037 ,-0.167170869,-0.340093489,-0.113719931,class_0
-0.266263672,-1.754637671,1.531929404 ,3.939121561 ,class_4
0.740387055 ,-0.163225425,1.754967305 ,1.149576659 ,class_2
-0.010295541,-0.004012233,-0.027655497,1.099913825 ,class_1
0.315804095 ,-0.833136298,0.459335371 ,4.485662504 ,class_4
0.004037497 ,0.022832187 ,0.167623898 ,2.113047797 ,class_2
0.471888282 ,-1.774524764,-0.569812822,3.04513887  ,class_3
0.249620614 ,0.021528684 ,0.534160832 ,-0.911722033,class_1
0.024556295 ,0.064377142 ,-0.058136485,1.356974253 ,class_1
-1.025588267,-1.166714965,1.494923639 ,-3.203774139,class_3
-0.285010845,0.799871937 ,1.475744408 ,-5.301838206,class_5
-1.773115011,-0.651356469,-2.929106168,1.454979084 ,class_3
0.060263635 ,0.561832169 ,0.51978677  ,-0.789823957,class_1
0.009841649 ,0.05553135  ,0.169076121 ,-0.960331971,class_0
-2.567378312,-1.20080741 ,6.259855003 ,1.657220041 ,class_7
0.590559725 ,0.12182175  ,-0.292300585,-0.481249088,class_0
0.466426685 ,-0.238021827,0.082620043 ,-0.367842564,class_0
1.921283177 ,0.285437363 ,-1.985755115,-3.18340499 ,class_4
1.406127461 ,-3.08817034 ,1.129588262 ,-2.26304507 ,class_4
0.236566452 ,-1.872028631,-1.205286866,2.978925846 ,class_3
-2.198309735,-0.075409246,-3.033301548,-0.997285209,class_3
0.665544369 ,0.968519139 ,-2.040963761,3.708569737 ,class_4
0.042647292 ,0.008203    ,-0.183255119,-3.964614448,class_3
0.406525995 ,0.092001096 ,3.488232609 ,1.220927876 ,class_3
1.054890202 ,1.873598871 ,3.628586104 ,0.580015846 ,class_4
-0.466174217,-0.845795469,-0.699273241,-0.309549408,class_1
1.592887507 ,-0.587882785,0.64160489  ,-3.941675758,class_4
1.979504548 ,-0.183713935,-2.942347399,6.229842899 ,class_7
-0.09498743 ,-0.562927743,2.44801165  ,4.813366951 ,class_5
-0.06671643 ,0.113536761 ,-1.639805316,-1.969711279,class_2
-3.340269436,4.782579249 ,1.303460386 ,-4.129018247,class_7
0.007910851 ,-0.051543727,-0.111778076,0.690192839 ,class_0
-0.01741436 ,0.118114226 ,-0.351500407,6.857560469 ,class_6
-1.292268292,2.427458784 ,-3.307513056,0.030483695 ,class_4
1.676729435 ,-1.294201753,-0.931021098,3.0621183   ,class_3
-0.236575742,0.511382588 ,1.123035691 ,4.051644414 ,class_4
-1.911890991,-1.957471281,1.061530896 ,6.237032356 ,class_6
-1.926416613,-0.366903839,-1.809279469,0.092334858 ,class_2
0.004313078 ,-0.003181311,-0.002507031,-0.491191898,class_0
0.816497612 ,1.704452229 ,3.939121277 ,-3.616739161,class_5
1.655283827 ,-3.601122163,-4.993270954,-2.657577545,class_6
2.61004403  ,-2.316003076,3.29045569  ,-5.832029937,class_7
1.599560005 ,1.933055632 ,0.776988632 ,-3.675453736,class_4
0.181189305 ,-3.287909685,3.857244375 ,-2.263160395,class_5
-0.917608518,-1.215904853,-0.559668157,1.00683766  ,class_1
-0.84049319 ,-0.895830334,-2.199513403,7.214319594 ,class_7
-3.280863274,-1.172744933,1.292464251 ,6.937807916 ,class_7
1.263739231 ,0.096605079 ,-2.289366948,-0.083042634,class_2
-0.204486273,2.531705211 ,0.15112423  ,2.863038474 ,class_3
0.079330733 ,-0.129993701,0.335556144 ,-6.305444786,class_6
0.505208314 ,0.696684004 ,1.127425791 ,-0.833270809,class_1
0.068709126 ,0.317571389 ,0.779883916 ,2.09970476  ,class_2
0.412597867 ,-0.137196344,0.233408683 ,3.951806177 ,class_3
-1.0203393  ,-0.597320694,-0.464889324,2.09033965  ,class_2
-4.219667575,-2.112373877,-2.418214914,-3.951391511,class_6
3.717997071 ,1.33619661  ,-0.298455953,-0.979838662,class_4
-0.001268984,-0.058974129,-0.061492527,-0.741405279,class_0
0.070027877 ,0.026286452 ,-0.508691431,1.198917745 ,class_1
1.609473626 ,-0.814451205,1.500451525 ,1.524751806 ,class_2
0.010450478 ,0.034567178 ,0.153955433 ,1.148544272 ,class_1
-0.355160745,0.191650282 ,3.193092001 ,0.149112937 ,class_3
6.022864684 ,-4.740481325,0.301668892 ,-1.232301765,class_7
0.324328557 ,-0.727974538,-0.588902125,6.388314022 ,class_6
1.04327307  ,-1.191322819,-4.763650174,-5.785859733,class_7
0.02789689  ,-2.702881873,4.022769647 ,2.039698277 ,class_5
-0.34060491 ,3.056997959 ,4.213085409 ,4.171857007 ,class_6
0.107256577 ,-0.327538802,0.989690213 ,-1.194794422,class_1
-0.566765192,2.448918685 ,-1.300241614,1.18369729  ,class_3
-0.233858736,-0.035118577,3.013822109 ,0.003940479 ,class_3
0.634432031 ,0.615943103 ,-3.140598564,2.119485054 ,class_3
0.06411975  ,0.002981523 ,-0.044667573,0.648355459 ,class_0
-0.024600719,0.003525844 ,0.32979114  ,-0.355389287,class_0
0.813942574 ,-0.249072364,0.141700754 ,6.994788388 ,class_7
1.136455371 ,-1.521217425,1.967962286 ,5.935236063 ,class_6
-0.277507596,-0.210327105,0.043246228 ,2.301312262 ,class_2
-1.435539624,2.839820451 ,-0.201945691,-0.393204102,class_3
-1.98040343 ,-0.095050166,0.707677567 ,-4.374767259,class_4
-0.03835995 ,0.895778532 ,0.345548626 ,-0.247643266,class_0
1.081742846 ,-1.541688138,1.575156281 ,-3.690611778,class_4
-4.279300797,0.255139998 ,2.184033772 ,4.281798285 ,class_6
4.958743376 ,0.950615369 ,3.054933703 ,0.323464383 ,class_5
0.413058146 ,-0.057369365,-4.049504822,-4.53481825 ,class_6
-0.0913408  ,0.050457107 ,-0.417063515,-0.261098118,class_0
-0.426912327,0.102805524 ,3.237863439 ,-1.374371106,class_3
0.003545952 ,0.051156802 ,-0.177737371,1.904248161 ,class_1
0.454990053 ,1.122023548 ,-0.838170238,3.89982506  ,class_4
-1.080543142,0.482203646 ,0.762720259 ,-1.265685764,class_1
-2.042521498,4.968626358 ,-3.376770474,2.311640925 ,class_6
-0.4680146  ,0.948284099 ,1.59928936  ,3.361983731 ,class_3
4.284648364 ,0.986461244 ,-3.876835041,-1.681718512,class_6
0.04121816  ,-0.006165838,0.028254664 ,0.029795522 ,class_0
1.0409893   ,-0.387939233,2.898619799 ,0.381166303 ,class_3
-0.79517495 ,5.129304307 ,1.538848939 ,-1.279374461,class_5
-1.672070686,1.072770112 ,-1.326828616,4.588183742 ,class_5
0.264819701 ,-0.235479032,-3.044804127,0.484034643 ,class_3
0.259693062 ,0.236417423 ,-1.148446099,-3.468430402,class_3
-4.116411213,0.427640791 ,1.229122905 ,5.62267241  ,class_7
-0.209995656,-0.342149976,-0.186219676,-5.518595267,class_5
0.023183256 ,-0.04736293 ,0.87529817  ,-5.379531826,class_5
-0.539640337,-0.07470057 ,0.075788711 ,1.755440335 ,class_1
0.116128743 ,0.335388675 ,3.731003858 ,4.303196348 ,class_5
-0.582228645,-1.172596049,0.108824458 ,-1.815655725,class_2
-0.040687311,-0.236448463,-0.912694193,-1.689802448,class_1
-2.692278151,0.615849715 ,-4.366389863,-4.727287331,class_7
-0.008815189,-0.291572961,3.874765533 ,-6.039784724,class_7
-2.220716129,5.03755907  ,2.396205587 ,1.774517413 ,class_6
0.06203463  ,0.668546412 ,-0.232245129,0.834593605 ,class_1
0.112241286 ,-0.225774679,0.076430576 ,-1.298396336,class_1
-1.027905631,0.429419921 ,0.333198651 ,-2.176322161,class_2
-2.023301148,0.404957379 ,0.880033855 ,-6.574205851,class_6
-0.763216287,-0.703635677,4.410488391 ,-4.601454139,class_6
-0.316155983,-0.261363246,1.446350661 ,-0.4972033  ,class_1
0.320412651 ,-0.951965352,-0.568542159,1.137638224 ,class_1
-0.542770903,1.387586481 ,0.808676454 ,-2.723896541,class_3
0.040194239 ,-0.075551116,0.080495499 ,0.434585407 ,class_0
-1.870142692,0.326028886 ,-4.033789402,-5.935349584,class_7
0.002022436 ,-0.002646351,-0.002532145,5.174116854 ,class_5
-0.091439951,0.311359495 ,-0.80477204 ,-0.055721938,class_0
-0.504896405,-0.550630825,3.704948377 ,-6.203968814,class_7
-0.12190169 ,0.11809648  ,3.114396363 ,-4.815094428,class_5
-0.038047936,-0.020284697,-0.115842043,-0.537093241,class_0
0.342183245 ,0.123644927 ,-0.354180813,-3.020934112,class_3
0.527095109 ,-0.137896824,-0.517888379,-2.138413759,class_2
-0.953915033,-0.979490977,-2.454145167,4.365802915 ,class_5
-1.24003603 ,2.991359964 ,-5.118359637,-2.894166169,class_6
-2.265370859,-3.06524006 ,1.17881515  ,5.4529644   ,class_6
-0.12357927 ,-0.889677779,-3.186822156,-3.785004148,class_5
0.128874549 ,0.484043763 ,0.028691226 ,-0.499143074,class_0
3.837744108 ,2.194965505 ,3.128051302 ,-3.977215004,class_6
-3.530600876,-3.657844066,-1.690104586,-0.714307097,class_5
0.550657353 ,-0.006168299,-1.288325742,-2.088201145,class_2
-0.275521743,1.064313654 ,0.447927476 ,0.174624893 ,class_1
-0.301768373,0.189092406 ,-0.588501986,-0.337990891,class_0
0.567904528 ,-0.287504928,3.48303298  ,2.844163326 ,class_4
-1.423333246,-5.947312669,-1.138324365,3.90990024  ,class_7
-0.135875599,0.434786877 ,0.022270408 ,-1.296249634,class_1
-2.510380921,0.192427728 ,-0.5767139  ,-1.758762833,class_3
0.093416202 ,-0.078118809,0.053450135 ,2.336466309 ,class_2
1.040873004 ,2.591719943 ,-3.923081949,1.292709132 ,class_4
-3.934147685,2.651015648 ,-0.145579983,0.224968264 ,class_4
0.01001042  ,-3.291676886,-4.746239781,3.04492763  ,class_6
-1.172584317,0.722161166 ,-0.761579399,0.526505921 ,class_1
1.253031145 ,3.52734184  ,-1.905719072,-4.003050133,class_5
0.361926503 ,1.160046997 ,3.144828758 ,-4.513995386,class_5
-0.264715791,-0.964314211,-0.263147032,0.427771315 ,class_1
0.249711343 ,-0.12925527 ,-0.947985483,0.268664337 ,class_1
0.758697111 ,-3.500819884,-3.254481979,4.889306977 ,class_6
-0.080063194,0.03756809  ,4.651681313 ,2.434630311 ,class_5
-3.40078236 ,0.470261411 ,1.656646846 ,2.371411304 ,class_4
-0.631319089,-1.189080544,-0.495885839,1.117151072 ,class_1
1.97311106  ,-0.493543526,1.370710496 ,-2.936118182,class_3
0.198064167 ,-0.327954317,-0.689901983,-1.524239916,class_1
-1.887305002,-1.738969274,-1.992849573,-2.60680776 ,class_4
-1.764087483,1.528797288 ,-0.300531386,-2.178185655,class_3
-2.528528287,-1.577000671,5.333828286 ,4.127465136 ,class_7
1.274084743 ,-0.337501569,-0.28987935 ,2.445911971 ,class_2
-0.024993634,0.067075877 ,0.778385748 ,-1.494361651,class_1
-0.590870994,0.997818713 ,1.974455363 ,-2.174668091,class_3
0.067952761 ,-2.284435456,-3.347700877,6.420564909 ,class_7
1.31519906  ,-1.495157262,1.576990599 ,2.975681488 ,class_3
0.212453945 ,-0.661976245,-0.098796384,-3.817131608,class_3
0.019521741 ,0.032478634 ,-0.07877512 ,0.083457473 ,class_0
0.064346934 ,2.39674451  ,1.684087273 ,-4.306728235,class_5
0.003060019 ,-0.007745734,-0.059454334,-0.099245039,class_0
-2.729205699,2.613779825 ,2.631284909 ,1.607483526 ,class_4
-1.260169916,-0.711233881,0.264258803 ,1.951915905 ,class_2
0.576402279 ,-0.823574423,0.492049977 ,3.059568755 ,class_3
-0.092716479,-0.099516557,-0.623489277,-1.459074026,class_1
4.109077838 ,-5.061831748,-1.841446364,2.943994359 ,class_7
0.021636611 ,-2.427527817,2.645465866 ,-0.893777201,class_3
-2.71227269 ,1.432813498 ,0.44971561  ,4.488957804 ,class_5
-0.597585259,0.682950427 ,-1.750349016,0.025351152 ,class_1
0.017381607 ,-0.013753434,1.133910107 ,-1.228378616,class_1
0.125934259 ,-0.142062399,-0.302632502,-0.383101737,class_0
0.026964681 ,0.121315512 ,-0.127440561,5.307523595 ,class_5
0.370302496 ,3.499887066 ,2.714651579 ,0.527350395 ,class_4
-0.013887576,-0.01011598 ,-0.013064051,0.181837532 ,class_0
0.029857275 ,-0.052017244,1.115967005 ,-6.661341497,class_6
0.017115943 ,0.027702805 ,-0.165878263,1.021143917 ,class_1
-0.228659442,0.047042664 ,0.872658279 ,-6.147174955,class_6
-0.921707008,-3.387468706,-1.61734074 ,-0.716627175,class_3
0.011387184 ,-0.03400968 ,0.716134609 ,-0.228091712,class_0
0.368119537 ,-5.835618908,1.674210949 ,-3.299370925,class_6
-0.035728802,-0.099378568,0.119570188 ,0.27659279  ,class_0
0.419124535 ,-0.251076293,-1.813918279,-1.085143617,class_2
-0.412059931,-0.414764571,-3.223540596,1.672702073 ,class_3
-0.167468963,-0.689357697,5.384940345 ,1.12005956  ,class_5
0.147661703 ,0.304652827 ,1.39884411  ,0.118782282 ,class_1
-0.066897219,-0.036720564,0.697092104 ,-1.300343308,class_1
2.751956106 ,-2.300955869,-0.273532206,0.88981833  ,class_3
0.491547215 ,-2.380006645,1.416902271 ,-1.186664941,class_3
0.044793725 ,0.020529013 ,-0.042018869,0.76881237  ,class_0
1.779416385 ,0.831512698 ,1.934789266 ,-0.201773396,class_2
-1.192751705,3.085024057 ,-0.364056485,4.547669262 ,class_5
-0.690565543,2.236142366 ,0.716764897 ,-3.332455206,class_4
0.17582104  ,-0.643736796,0.111414154 ,-1.741168514,class_1
-0.006604533,0.054223483 ,0.038196687 ,1.100401357 ,class_1
-0.311439446,0.369616769 ,-2.123276073,-2.425181938,class_3
-3.712727405,-2.202457344,-0.458107987,0.144015007 ,class_4
-0.029475289,-0.043807881,-0.627503767,0.350539491 ,class_0
-5.573089865,2.326815292 ,-0.433538808,1.138943175 ,class_6
-0.201817408,-0.048372556,-4.988272502,-1.036194498,class_5
-1.944335265,-1.079048238,1.008303774 ,-1.153425995,class_2
4.128290947 ,-0.297035101,-2.243521695,1.678647599 ,class_4
0.031513548 ,0.021532334 ,-0.318365789,6.154630562 ,class_6
-0.005148354,0.06633448  ,-0.015311422,0.018742644 ,class_0
-3.525296498,-3.325315514,2.934576855 ,0.401596488 ,class_5
-1.02731578 ,5.36554415  ,-2.118500221,-2.57614841 ,class_6
-0.036392689,-0.3385939  ,0.784910967 ,-0.299722545,class_0
2.990923899 ,0.770364579 ,1.884339124 ,4.211861446 ,class_5
3.796673473 ,3.420192232 ,-2.582998444,-2.030260699,class_6
1.015451974 ,-4.246089516,2.036940955 ,2.33926266  ,class_5
0.587532306 ,0.729059792 ,-1.468848069,-0.922501389,class_1
-0.019415463,-0.608660934,-2.524348877,-6.973908259,class_7
-0.666786559,1.330965944 ,-2.967540238,0.735813245 ,class_3
-0.199546962,-0.050617771,0.73041366  ,-1.642321225,class_1
0.07655304  ,0.200557941 ,-0.206379184,-2.489982007,class_2
0.578834499 ,-0.673629428,-1.942619648,4.87039402  ,class_5
1.541678612 ,-5.218872444,-3.126635584,1.5735145   ,class_6
-0.269365832,-0.55144286 ,1.707432348 ,-0.192423528,class_1
0.870960314 ,-0.343148423,-4.51590413 ,-6.16835388 ,class_7
0.011517165 ,-0.003775202,0.035835182 ,1.188592099 ,class_1
-2.985047118,-3.485902471,2.430543717 ,-0.30865502 ,class_5
0.003914466 ,-0.003709776,-0.768155411,-3.48896728 ,class_3
0.045147615 ,-0.05262297 ,0.918087275 ,4.857952942 ,class_4
-0.270547263,-1.011752414,6.600133143 ,2.849330566 ,class_7
-0.001441936,0.001709245 ,0.017909195 ,0.006243498 ,class_0
2.280405696 ,-3.912944993,-0.53713728 ,2.963561172 ,class_5
0.019907354 ,0.138407202 ,-0.056681767,-3.018732454,class_3
-0.024765307,0.001118018 ,0.070031363 ,1.875139225 ,class_1
2.333135474 ,5.535444731 ,-2.506925482,1.588608054 ,class_6
-0.08420344 ,-0.016079911,0.189315295 ,-1.019779977,class_1
0.002328267 ,-0.045348703,-0.098869272,-0.874859547,class_0
-1.255805637,0.026988999 ,-1.739077507,2.557760968 ,class_3
0.650588173 ,-3.445179994,-4.885383256,1.164752381 ,class_6
-1.912768892,0.05847887  ,0.424339368 ,1.130985715 ,class_2
2.090543471 ,0.965920696 ,0.820595483 ,1.2410698   ,class_2
-0.185376261,1.018527556 ,3.37584241  ,0.600714555 ,class_3
-0.381763731,-0.045162285,0.221717817 ,-4.456903271,class_4
1.191961911 ,0.461917323 ,-0.122387476,-5.970006439,class_6
2.853867258 ,-1.860178776,0.076391164 ,2.387347348 ,class_4
-0.209418122,-0.135045298,-0.081418323,6.195387732 ,class_6
0.002591533 ,0.004199268 ,-0.001120734,0.085993148 ,class_0
-1.664420144,-0.684956523,0.512621825 ,-2.233583669,class_2
1.349112542 ,0.162756482 ,7.798464012 ,0.900197816 ,class_7
0.666203887 ,2.642965886 ,0.375409519 ,-7.151897949,class_7
-0.061104766,-0.089164278,1.666885427 ,3.724600505 ,class_4
1.884435232 ,0.115748478 ,-1.20642214 ,-3.621480294,class_4
-2.108121683,-1.854208872,1.552775158 ,-5.011525735,class_5
0.186512758 ,0.095017675 ,-2.400384137,-1.146421418,class_2
3.026846319 ,-3.763706906,-1.980255029,3.588364145 ,class_6
1.531689681 ,1.818211295 ,6.045732269 ,3.556803181 ,class_7
-0.210643925,-0.005785208,-0.741494429,4.247082875 ,class_4
0.034704659 ,0.027893554 ,-0.190640296,-0.243445492,class_0
-0.001030457,0.01144276  ,5.528319871 ,-2.550218463,class_6
-3.228265747,0.058293994 ,-0.168244514,-4.449328403,class_5
-0.126118635,0.37308952  ,-0.692464998,-1.416573147,class_1
0.981493245 ,0.790794657 ,-1.332086966,4.844813027 ,class_5
0.013738384 ,-0.003079007,-0.064207975,6.243185234 ,class_6
0.001271145 ,-0.003010528,-0.080253438,0.12623054  ,class_0
0.056734264 ,0.49723034  ,-1.001746806,0.195886385 ,class_1
0.878231178 ,-0.449080912,0.121260191 ,3.224126746 ,class_3
-0.040765325,-0.158269455,-0.109922672,0.055066614 ,class_0
2.76316478  ,0.073233351 ,-3.972312417,-3.37411163 ,class_5
0.194158588 ,-0.067247846,-0.252718407,-1.18441487 ,class_1
2.628706392 ,-3.836033192,-3.438977683,-0.938125917,class_5
0.059244327 ,-0.013268308,-0.009695947,-1.459248767,class_1
0.410585961 ,4.428955169 ,-4.639807545,-4.100990192,class_7
2.434282111 ,-0.654681258,0.860483833 ,-0.750327714,class_2
-0.193924362,0.011731145 ,-0.094523566,-6.209247186,class_6
5.695561539 ,3.322767383 ,0.528542248 ,1.899927833 ,class_6
3.120958272 ,-2.884547744,-3.075469062,-5.96818082 ,class_7
-4.735458914,3.556527687 ,0.340861259 ,-0.264854598,class_5
3.022325106 ,-0.330554135,-1.884543184,2.881143353 ,class_4
0.067884633 ,-0.182886278,5.581578214 ,4.229194816 ,class_7
0.383672358 ,0.180222493 ,-0.180910037,-4.312183458,class_4
-0.080564389,-0.745730861,0.516070076 ,0.902900906 ,class_1
5.246750484 ,-0.196260488,4.172117347 ,2.204445417 ,class_7
-0.105577517,-0.313769681,-0.199282319,-0.062924209,class_0
0.697217417 ,-0.580330295,0.413422007 ,0.009731625 ,class_0
-0.061238027,-0.005008306,-0.437796293,2.720316432 ,class_2
-0.02446369 ,0.000133447 ,0.027202272 ,5.819212317 ,class_5
1.924347049 ,0.79489537  ,-2.530132106,3.067262494 ,class_4
-1.293557213,0.377996451 ,1.91129337  ,-2.611629745,class_3
1.102202074 ,1.776234129 ,4.136923192 ,-1.961126234,class_5
0.543932383 ,0.405979145 ,0.395451597 ,-3.997708125,class_4
-0.178397867,-0.528977681,7.210818253 ,-1.378490533,class_7
1.475266925 ,-3.895224388,3.105726065 ,-4.56539779 ,class_6
0.345703617 ,0.915041335 ,-0.450830767,0.165868529 ,class_1
-0.19419853 ,0.64042679  ,-0.330379649,-4.389646725,class_4
-1.212995744,1.275896744 ,0.052590588 ,6.399474509 ,class_6
-0.00803271 ,-0.018389723,-0.012440493,0.479468899 ,class_0
-0.266736786,0.283135909 ,-0.212187214,-1.360015396,class_1
-3.688796459,3.478008541 ,2.803486041 ,-0.276216492,class_5
-1.079070931,-0.909720883,-1.169785627,-3.906790436,class_4
-2.487228083,-0.174260004,-5.320579844,-2.853266185,class_6
1.188506965 ,0.839330491 ,-0.150353817,2.339265345 ,class_2
-0.451562362,-1.394665863,2.102628511 ,-1.672550821,class_3
-0.2646055  ,-0.12201417 ,-0.132174546,-0.204590204,class_0
-0.75133617 ,-0.111637537,-2.978447076,2.800382895 ,class_4
-0.143671469,-0.192880933,0.722744248 ,-0.797828316,class_1
-0.425101537,-2.182006096,0.042849164 ,-6.860079464,class_7
0.393402021 ,2.169929745 ,-1.970811171,0.725841705 ,class_3
0.893133451 ,-1.531169795,1.304682037 ,-1.08871294 ,class_2
1.650037995 ,-1.107529428,0.219036493 ,-0.676463426,class_2
-1.172800078,1.029601214 ,0.910119301 ,4.047722784 ,class_4
-0.101019434,-0.905997739,-2.442016334,-6.997192819,class_7
-0.356014917,-0.378405723,-0.112890017,-0.497360754,class_0
0.401315816 ,2.118025088 ,0.112515437 ,-7.701371641,class_7
7.18829085  ,1.541006472 ,-1.142059811,-1.479246116,class_7
3.717703168 ,-0.65379398 ,-0.669649017,-3.1080803  ,class_4
-0.273182594,-0.243671504,-0.270110112,0.818520459 ,class_0
2.604736095 ,-6.961856183,-0.760677682,-2.249847934,class_7
-0.964515634,-0.039117697,0.309765397 ,-5.004219161,class_5
0.498442232 ,-2.841789793,4.37730244  ,4.456170749 ,class_6
0.250482228 ,-0.681943655,-2.008789642,2.874151368 ,class_3
-0.737737188,0.274897466 ,0.340151375 ,2.86864942  ,class_2
0.456865838 ,1.461423488 ,-4.40069009 ,1.549436401 ,class_4
2.067841197 ,0.991352074 ,-1.54695875 ,6.208376387 ,class_6
0.540784077 ,-0.610515447,-0.089054868,0.214193008 ,class_0
-0.003203009,-0.308437486,1.494304843 ,-4.702705388,class_4
0.192041995 ,0.035296971 ,-0.084766505,0.592686999 ,class_0
0.042913674 ,0.14232909  ,0.233780761 ,-1.796878519,class_1
-0.691802651,-1.532510769,2.084002401 ,-4.287811367,class_5
-0.192065135,0.287594463 ,-2.156788171,-2.441938711,class_3
1.182123119 ,0.703387442 ,-2.519726598,1.87946417  ,class_3
1.744972529 ,0.084793673 ,-3.254944707,7.000095122 ,class_7
0.750088888 ,0.029046243 ,-0.582795932,-1.719169527,class_1
-0.4176094  ,0.11891632  ,0.244979105 ,0.038203341 ,class_0
0.490544445 ,3.7146352   ,-0.772288073,1.402801639 ,class_4
-0.032668934,-0.04965745 ,1.828307428 ,-1.794912377,class_2
3.33490137  ,0.981733695 ,1.588344646 ,-5.9592828  ,class_7
0.323963726 ,1.200613199 ,3.846609161 ,3.49274118  ,class_5
0.008777129 ,-0.019999933,0.033053977 ,-0.82334168 ,class_0
-3.796610243,3.144690214 ,1.50234614  ,-3.414509926,class_6
-4.189747613,-1.800954997,1.295162705 ,-3.295037365,class_5
0.047434511 ,0.018583338 ,-0.232711237,0.974499502 ,class_1
3.65479946  ,1.341048261 ,-2.736611326,-0.240278689,class_4
-0.081220049,0.473960102 ,-0.072945768,-0.592405434,class_0
-0.844424885,0.909950523 ,0.505407303 ,3.748957952 ,class_3
-4.56550631 ,-1.573813958,0.529800531 ,-1.730574117,class_5
